Wall time,Step,Value
1613935394.5987918,6573,0.2638745605945587
1613935398.0055287,6592,0.1994861215353012
1613935407.6510835,6646,0.21762607991695404
1613935414.635522,6685,0.22365325689315796
1613935415.168542,6688,0.14748921990394592
1613935417.3137941,6700,0.22003667056560516
1613935422.1399279,6727,0.1960577666759491
1613935422.8591294,6731,0.30667468905448914
1613935441.7535403,6835,0.16521918773651123
1613935443.2720227,6843,0.16300329566001892
1613935446.0646882,6858,0.22742387652397156
1613935464.189281,6955,0.19392427802085876
1613935468.7737153,6981,0.18854106962680817
1613935472.4921303,7003,0.2447519749403
1613935489.274069,7095,0.15352840721607208
1613935490.669142,7103,0.24913737177848816
1613935497.7905922,7144,0.21342340111732483
1613935508.6997788,7205,0.20517678558826447
1613935514.2293398,7236,0.14088495075702667
1613935525.7071216,7300,0.22250597178936005
1613935528.9969206,7318,0.20815925300121307
1613935530.7338338,7328,0.18331125378608704
1613935530.9117453,7329,0.24230393767356873
1613935534.3686016,7348,0.25434741377830505
1613935538.5246491,7371,0.2401086688041687
1613935541.8379643,7390,0.21078261733055115
1613935550.1858823,7439,0.22433017194271088
1613935551.8893116,7449,0.20911531150341034
1613935552.4041488,7452,0.19892697036266327
1613935554.9127085,7467,0.19591638445854187
1613935560.5699005,7500,0.21630236506462097
1613935576.5473466,7598,0.1800253987312317
1613935582.7415795,7633,0.21371082961559296
1613935590.024974,7676,0.189503476023674
1613935591.0602815,7682,0.2556028366088867
1613935602.1560366,7749,0.23442593216896057
1613935605.4327166,7769,0.20022787153720856
1613935606.7474911,7777,0.18369509279727936
1613935608.416731,7787,0.20713086426258087
1613935614.4706507,7822,0.21719156205654144
1613935625.7703025,7889,0.1991281509399414
1613935631.0932033,7921,0.1888030469417572
1613935641.9239106,7980,0.1870443969964981
1613935648.0118558,8015,0.1681855320930481
1613935649.9752924,8026,0.20712001621723175
1613935652.218729,8038,0.17420129477977753
1613935655.273943,8055,0.23376381397247314
1613935676.0057526,8169,0.1722877323627472
1613935682.3499448,8204,0.19450098276138306
1613935683.4509099,8210,0.1954546421766281
1613935695.8622534,8279,0.15315447747707367
1613935703.6425254,8323,0.19429683685302734
1613935704.6429489,8329,0.19751523435115814
1613935708.4759595,8352,0.2389008104801178
1613935709.354892,8357,0.1966971904039383
1613935710.8699248,8366,0.18751364946365356
1613935726.0684683,8456,0.18592053651809692
1613935726.5632157,8459,0.20555444061756134
1613935731.4649367,8487,0.23169776797294617
1613935733.197842,8497,0.17414125800132751
1613935743.715922,8555,0.17940568923950195
1613935749.9990726,8590,0.18325941264629364
1613935755.9990582,8623,0.23571839928627014
1613935756.1833735,8624,0.15779227018356323
1613935766.1649678,8679,0.16132645308971405
1613935767.071698,8684,0.22465460002422333
1613935789.4893618,8808,0.25790244340896606
1613935790.0636368,8811,0.22450675070285797
1613935800.2406366,8867,0.30107399821281433
1613935801.4635372,8874,0.2691727876663208
1613935804.8777153,8893,0.33347970247268677
1613935805.409711,8896,0.21472294628620148
1613935809.1481647,8917,0.2181250900030136
1613935810.3991807,8924,0.20496001839637756
1613935814.551442,8947,0.18616141378879547
1613935817.592552,8964,0.1920594722032547
1613935820.8652887,8982,0.29218971729278564
1613935821.9525056,8988,0.19474878907203674
1613935823.7798064,8998,0.27388453483581543
1613935832.04576,9044,0.1987917423248291
1613935833.507467,9052,0.21659263968467712
1613935863.123174,9215,0.1901707500219345
1613935864.3933783,9222,0.16648414731025696
1613935869.3674772,9249,0.19306570291519165
1613935877.9132097,9296,0.16809944808483124
1613935879.5189295,9305,0.19328971207141876
1613935885.172316,9337,0.24242663383483887
1613935888.8720229,9358,0.21036052703857422
1613935896.2102647,9401,0.1669306457042694
1613935896.6932766,9404,0.154615581035614
1613935899.981454,9424,0.17326435446739197
1613935901.1380305,9431,0.17976582050323486
1613935905.483187,9457,0.18666009604930878
1613935917.0610197,9527,0.23094192147254944
1613935918.52106,9536,0.17363782227039337
1613935919.6894374,9543,0.21873819828033447
1613935921.8082347,9556,0.1900150626897812
1613935925.4548168,9578,0.19919690489768982
1613935931.812262,9616,0.20911730825901031
1613935936.772651,9646,0.1955198347568512
1613935940.5576057,9669,0.2571738064289093
1613935943.47985,9687,0.22725005447864532
1613935955.661419,9757,0.15886959433555603
1613935968.7345624,9829,0.20501300692558289
1613935969.2604902,9832,0.22601071000099182
1613935976.2718608,9872,0.17629630863666534
1613935980.2292223,9896,0.1874280422925949
1613935990.9615383,9961,0.23665565252304077
1613936003.7754323,10039,0.15116681158542633
1613936004.700171,10044,0.2674895226955414
1613936005.2582808,10047,0.1625949740409851
1613936009.9834263,10073,0.17658677697181702
1613936018.0583644,10117,0.32577329874038696
1613936020.855412,10133,0.19554463028907776
1613936024.7920296,10157,0.20590154826641083
1613936027.550838,10174,0.17307643592357635
1613936039.45281,10245,0.15106549859046936
1613936043.0906484,10265,0.17120733857154846
1613936044.2967577,10272,0.171346515417099
1613936063.2734182,10385,0.20836949348449707
1613936063.7632072,10388,0.2501411736011505
1613936067.2383943,10409,0.1985800415277481
1613936077.131996,10468,0.1654791533946991
1613936078.8907113,10478,0.23813104629516602
1613936079.6110244,10482,0.26611700654029846
1613936084.4667416,10511,0.17832238972187042
1613936089.7013218,10543,0.2030317485332489
1613936089.8679543,10544,0.1892050802707672
1613936098.3973725,10596,0.19232788681983948
1613936101.2644517,10613,0.2050752341747284
1613936103.633115,10627,0.18399855494499207
1613936106.5007653,10643,0.21473637223243713
1613936109.4387271,10660,0.22328776121139526
1613936116.291693,10700,0.22296127676963806
1613936124.5412018,10746,0.18675172328948975
1613936124.7270758,10747,0.24706481397151947
1613936128.7157881,10769,0.17325778305530548
1613936129.9477646,10776,0.16226041316986084
1613936134.9765515,10804,0.1803712099790573
1613936136.721338,10814,0.20094826817512512
1613936137.5961924,10819,0.17689253389835358
1613936139.4173563,10830,0.1726042926311493
1613936140.9494505,10839,0.1433638036251068
1613936143.297486,10853,0.22421520948410034
1613936149.7954245,10891,0.1832401156425476
1613936150.30417,10894,0.2108232080936432
1613936156.202239,10928,0.19264614582061768
1613936156.8866587,10932,0.1866513043642044
1613936160.8711302,10955,0.21449093520641327
1613936161.8649385,10961,0.19176296889781952
1613936162.2278945,10963,0.16593530774116516
1613936169.1236067,11003,0.17305578291416168
1613936170.2517552,11009,0.20827195048332214
1613936172.4990642,11022,0.2790512442588806
1613936173.3441422,11027,0.28148677945137024
1613936184.3485465,11091,0.23070240020751953
1613936187.6165519,11110,0.21064208447933197
1613936189.166491,11119,0.1913776844739914
1613936196.9286516,11164,0.16846981644630432
1613936200.9266386,11187,0.22312746942043304
1613936201.257635,11189,0.2540281414985657
1613936201.4241374,11190,0.20727086067199707
1613936212.3770726,11249,0.18529263138771057
1613936214.6182613,11261,0.2523365020751953
1613936241.4577227,11408,0.19040152430534363
1613936250.581279,11461,0.2252557873725891
1613936254.221568,11481,0.13653650879859924
1613936259.7955759,11512,0.18496891856193542
1613936261.4082992,11521,0.16494546830654144
1613936264.4819918,11538,0.1790921837091446
1613936265.9537761,11546,0.23748235404491425
1613936267.5045998,11555,0.21062396466732025
1613936272.7597778,11586,0.19359976053237915
1613936279.5360117,11625,0.15255548059940338
1613936281.6319225,11637,0.21899184584617615
1613936285.5254416,11660,0.2126237452030182
1613936287.9502082,11674,0.19585736095905304
1613936288.3088078,11676,0.22766481339931488
1613936300.7178407,11748,0.24496090412139893
1613936320.1190019,11862,0.15620632469654083
1613936333.0008795,11937,0.19866029918193817
1613936336.5956194,11958,0.21953919529914856
1613936337.438175,11963,0.1341741532087326
1613936339.8398278,11977,0.1799021065235138
1613936342.4388287,11992,0.14723704755306244
1613936343.6059926,11999,0.20707574486732483
1613936346.885018,12018,0.19721728563308716
1613936349.020874,12030,0.24732869863510132
1613936365.5362577,12127,0.21914775669574738
1613936370.0496106,12153,0.2550070285797119
1613936370.701962,12157,0.17687945067882538
1613936373.379698,12173,0.2440302073955536
1613936380.645959,12215,0.14902783930301666
1613936391.8314698,12279,0.18217907845973969
1613936392.3342836,12282,0.24266669154167175
1613936395.0889466,12298,0.20994572341442108
1613936410.5316496,12385,0.2401091307401657
1613936412.1475637,12394,0.1706371009349823
1613936417.6522112,12425,0.17292839288711548
1613936421.6068287,12447,0.17529484629631042
1613936439.471207,12542,0.26125308871269226
1613936452.2657075,12614,0.20538470149040222
1613936460.7723563,12660,0.23838965594768524
1613936466.1302435,12688,0.21563945710659027
1613936477.1103194,12747,0.19610270857810974
1613936480.1290236,12763,0.17694948613643646
1613936485.9222925,12794,0.21349431574344635
1613936491.364805,12823,0.2547853887081146
1613936496.9849174,12853,0.19632147252559662
1613936499.210891,12866,0.15847407281398773
1613936502.452702,12885,0.15651752054691315
1613936509.9047666,12928,0.20564782619476318
1613936513.2662683,12948,0.1964576691389084
1613936523.204145,13006,0.2014545500278473
1613936526.104769,13023,0.15474075078964233
1613936530.7738109,13050,0.15991799533367157
1613936534.381918,13071,0.20930981636047363
1613936536.4298906,13083,0.3262019455432892
1613936538.9916673,13098,0.23404769599437714
1613936539.6960232,13102,0.2677358388900757
1613936542.7222245,13119,0.20598970353603363
1613936549.1503503,13155,0.21379633247852325
1613936556.2030132,13195,0.19431337714195251
1613936556.3754618,13196,0.21447518467903137
1613936557.0932055,13200,0.25277087092399597
1613936562.1317794,13228,0.17996685206890106
1613936575.177593,13302,0.19165298342704773
1613936581.239785,13338,0.21830585598945618
1613936590.2098668,13391,0.17921042442321777
1613936590.8808458,13395,0.18576842546463013
1613936594.320133,13415,0.23579004406929016
1613936602.9068878,13464,0.16342049837112427
1613936608.1371608,13493,0.15192562341690063
1613936615.6521194,13535,0.198017418384552
1613936624.9154682,13586,0.21226678788661957
1613936627.442296,13601,0.1779162436723709
1613936628.8045971,13609,0.14111940562725067
1613936629.8112838,13615,0.2132069617509842
1613936638.8076692,13668,0.19982105493545532
1613936639.2847357,13671,0.1660746932029724
1613936646.2367167,13711,0.18750247359275818
1613936650.6083012,13736,0.16234222054481506
1613936655.545936,13765,0.14286383986473083
1613936661.3939564,13799,0.2390640377998352
1613936667.4192448,13834,0.20003002882003784
1613936671.4027498,13857,0.21626456081867218
1613936674.2280254,13873,0.20190595090389252
1613936683.2841883,13926,0.2038850337266922
1613936686.7026699,13946,0.17824818193912506
1613936687.2224205,13949,0.1390899419784546
1613936688.9464247,13959,0.21076007187366486
1613936689.956144,13965,0.15803149342536926
1613936693.7122805,13987,0.2506098449230194
1613936709.0278661,14069,0.14785057306289673
1613936735.8714828,14210,0.23967216908931732
1613936737.0063713,14216,0.1881420910358429
1613936748.3962595,14276,0.2550259530544281
1613936748.584871,14277,0.28441283106803894
1613936749.7363067,14283,0.17414036393165588
1613936751.438356,14292,0.1900947391986847
1613936754.697129,14309,0.18302571773529053
1613936756.9733207,14321,0.15282650291919708
1613936758.1507328,14327,0.16158753633499146
1613936769.0624902,14386,0.2386580854654312
1613936778.181642,14436,0.21756677329540253
1613936787.0861967,14483,0.19561728835105896
1613936793.8435638,14519,0.18121762573719025
1613936798.4948144,14543,0.2165079414844513
1613936799.0801616,14546,0.188079372048378
1613936812.396652,14621,0.2078140377998352
1613936813.4075043,14627,0.16043612360954285
1613936818.5304003,14657,0.14856073260307312
1613936820.0681553,14666,0.21807177364826202
1613936820.7432613,14670,0.22941221296787262
1613936821.7859974,14676,0.16743230819702148
1613936832.519564,14735,0.22955456376075745
1613936838.8584745,14768,0.1816289722919464
1613936839.0486798,14769,0.20593038201332092
1613936840.586153,14777,0.18181085586547852
1613936841.3588889,14781,0.20397435128688812
1613936844.5776994,14798,0.17661742866039276
1613936856.720245,14862,0.16613788902759552
1613936860.193711,14881,0.22067750990390778
1613936866.2672226,14914,0.17337869107723236
1613936866.4496653,14915,0.23064318299293518
1613936870.548107,14939,0.2293863743543625
1613936883.7872572,15016,0.1542491465806961
1613936894.3485887,15079,0.21574369072914124
1613936902.0170283,15121,0.18187256157398224
1613936902.7392163,15125,0.2130631059408188
1613936910.8587828,15169,0.19237510859966278
1613936914.3267658,15188,0.1958351731300354
1613936926.3253403,15255,0.2200460135936737
1613936936.3724935,15313,0.23597624897956848
1613936939.414255,15330,0.2155674546957016
1613936940.4704888,15336,0.19534309208393097
1613936954.9074266,15417,0.14216281473636627
1613936959.6006818,15445,0.18911230564117432
1613936962.4432979,15462,0.15315698087215424
1613936962.781263,15464,0.2266252189874649
1613936968.188158,15496,0.20908787846565247
1613936973.430262,15527,0.19034352898597717
1613936983.2907715,15586,0.2384171038866043
1613937008.1531317,15729,0.19666092097759247
1613937012.2447286,15753,0.189853698015213
1613937013.778458,15762,0.1763223558664322
1613937014.7743125,15768,0.2163860946893692
1613937022.5046692,15814,0.1800098419189453
1613937023.0103488,15817,0.19193990528583527
1613937026.1870637,15836,0.15728554129600525
1613937029.3394575,15855,0.193625807762146
1613937048.6999202,15968,0.2158174216747284
1613937051.0288827,15982,0.16226541996002197
1613937061.942393,16045,0.1689692735671997
1613937068.4559186,16084,0.19443310797214508
1613937071.9165661,16105,0.19062462449073792
1613937081.645932,16164,0.19449666142463684
1613937083.8113222,16177,0.22257660329341888
1613937085.432189,16187,0.17929811775684357
1613937086.0939262,16191,0.20027366280555725
1613937093.8876693,16238,0.1724136918783188
1613937105.792425,16310,0.14782500267028809
1613937109.5357206,16332,0.28055110573768616
1613937112.4989285,16349,0.1768827885389328
1613937120.4377656,16395,0.16402460634708405
1613937126.671374,16429,0.24551478028297424
1613937138.6977675,16494,0.16710087656974792
1613937148.691421,16548,0.1615789532661438
1613937153.4647455,16574,0.226824551820755
1613937154.3750865,16579,0.13333062827587128
1613937167.290257,16650,0.2746994197368622
1613937168.0115612,16654,0.1596614122390747
1613937173.9334626,16686,0.25490373373031616
1613937182.9773278,16735,0.1641501486301422
1613937194.2133932,16797,0.16205452382564545
1613937194.3863928,16798,0.19411183893680573
1613937198.789792,16823,0.22445760667324066
1613937200.3943307,16832,0.1826874017715454
1613937202.8635564,16846,0.12498514354228973
1613937210.2785234,16888,0.16439315676689148
1613937214.7296169,16913,0.1996103674173355
1613937239.4118083,17055,0.22510486841201782
1613937244.6660647,17086,0.19931910932064056
1613937250.3449166,17120,0.27020496129989624
1613937254.1015666,17143,0.16241411864757538
1613937260.3799276,17181,0.18166223168373108
1613937262.041708,17191,0.18084177374839783
1613937268.123248,17228,0.2114672064781189
1613937269.442859,17236,0.1762276440858841
1613937271.7166967,17250,0.20585019886493683
1613937273.5025795,17261,0.25331786274909973
1613937276.5044196,17279,0.2432495653629303
1613937276.8437934,17281,0.1550617218017578
1613937280.6909986,17304,0.18221434950828552
1613937280.8498304,17305,0.2350584864616394
1613937281.0165062,17306,0.15549710392951965
1613937281.52134,17309,0.1941865086555481
1613937284.6880076,17328,0.1821734607219696
1613937290.6647775,17363,0.16758179664611816
1613937293.4706483,17380,0.20566272735595703
1613937295.7762582,17394,0.1665927618741989
1613937299.2103877,17415,0.22022396326065063
1613937302.2377534,17433,0.16169220209121704
1613937303.9942608,17443,0.12640276551246643
1613937312.3639345,17492,0.2074890434741974
1613937319.185928,17532,0.24440941214561462
1613937321.5153093,17546,0.2156834602355957
1613937322.5195076,17552,0.21108770370483398
1613937324.8532505,17566,0.21520277857780457
1613937326.3344316,17575,0.18392130732536316
1613937327.511338,17582,0.18471166491508484
1613937327.6946564,17583,0.1915779560804367
1613937328.3785248,17587,0.1838986873626709
1613937332.6490486,17612,0.15873229503631592
1613937334.344902,17622,0.2233600914478302
1613937337.8023088,17642,0.20337136089801788
1613937340.1556318,17656,0.20183046162128448
1613937346.2978995,17692,0.20079275965690613
1613937349.4778385,17711,0.25016531348228455
1613937357.9151318,17760,0.18196746706962585
1613937358.0854483,17761,0.15716411173343658
1613937363.5458484,17793,0.17596589028835297
1613937370.1765475,17831,0.14491817355155945
1613937388.9633067,17942,0.19771529734134674
1613937390.429168,17951,0.17872142791748047
1613937393.105449,17967,0.15906500816345215
1613937393.5937457,17970,0.18826332688331604
1613937395.073453,17979,0.22307245433330536
1613937399.7405577,18007,0.18017038702964783
1613937405.5937011,18041,0.1384868025779724
1613937405.7609184,18042,0.19409821927547455
1613937407.7058072,18054,0.13745321333408356
1613937414.149496,18093,0.271846741437912
1613937418.6913826,18118,0.18915042281150818
1613937421.8113852,18135,0.2154865264892578
1613937429.8093386,18179,0.1599363535642624
1613937434.1790073,18203,0.16079172492027283
1613937438.1697247,18225,0.19501379132270813
1613937443.2877634,18253,0.18433833122253418
1613937452.693211,18307,0.1370025873184204
1613937460.1700177,18351,0.15632988512516022
1613937476.1142313,18440,0.1874985545873642
1613937476.3014176,18441,0.231700599193573
1613937492.0323453,18528,0.24601483345031738
1613937493.3516538,18536,0.1754322499036789
1613937500.6676383,18581,0.15953104197978973
1613937510.556617,18641,0.23898150026798248
1613937520.4179466,18702,0.20226475596427917
1613937521.4426315,18709,0.17528165876865387
1613937525.6867797,18738,0.18757513165473938
1613937531.088829,18775,0.18150594830513
1613937533.5710132,18792,0.15967969596385956
1613937539.6822035,18834,0.163727268576622
1613937546.6598299,18882,0.23308542370796204
1613937553.2879348,18922,0.14645396173000336
1613937557.773318,18947,0.1657969206571579
1613937561.2412004,18966,0.26922091841697693
1613937562.1328926,18971,0.16703392565250397
1613937566.3200333,18994,0.18560966849327087
1613937570.3268657,19016,0.21640132367610931
1613937574.1149611,19037,0.16942697763442993
1613937582.6785905,19084,0.13989506661891937
1613937586.5111296,19105,0.19833321869373322
1613937593.1251776,19142,0.2139033079147339
1613937595.7173898,19158,0.19422009587287903
1613937606.2253897,19216,0.16758249700069427
1613937614.2603576,19260,0.21765747666358948
1613937615.0265608,19264,0.2730947732925415
1613937619.741995,19289,0.18228363990783691
1613937653.0821266,19474,0.1939031183719635
1613937655.7567778,19489,0.2254214584827423
1613937656.3059967,19492,0.1819368153810501
1613937660.3692536,19514,0.16798332333564758
1613937661.5489042,19520,0.22964772582054138
1613937665.7253394,19543,0.17176727950572968
1613937670.2434828,19568,0.18031921982765198
1613937672.988082,19583,0.18111318349838257
1613937680.378557,19623,0.15633979439735413
1613937681.4879334,19629,0.19863645732402802
1613937684.0282102,19643,0.18821710348129272
1613937685.9710715,19654,0.2014717161655426
1613937687.6431925,19663,0.17595234513282776
1613937695.948747,19709,0.1361856758594513
1613937697.224762,19716,0.18097162246704102
1613937697.9442217,19720,0.19409169256687164
1613937699.0302646,19726,0.1645190268754959
1613937709.825236,19785,0.26744553446769714
1613937715.0251403,19812,0.20246471464633942
1613937719.4240286,19835,0.20252810418605804
1613937732.1682942,19905,0.15855710208415985
1613937736.1764345,19927,0.1814747452735901
