Wall time,Step,Value
1614033310.1969876,43,2.4844272136688232
1614033310.748953,46,2.2857723236083984
1614033315.6281025,72,2.0922422409057617
1614033319.8679893,95,2.091672658920288
1614033331.973757,159,1.468430519104004
1614033333.6425123,168,1.5663251876831055
1614033345.3332045,230,1.1158411502838135
1614033346.3312283,235,1.4908442497253418
1614033350.454652,256,1.4341895580291748
1614033353.8749514,274,1.3694087266921997
1614033360.4869227,309,0.833871603012085
1614033360.8639452,311,1.2006174325942993
1614033362.3656752,319,1.1546127796173096
1614033381.8252478,422,1.2768858671188354
1614033389.1309397,461,1.2013074159622192
1614033391.7883253,475,0.8624958395957947
1614033403.7150805,537,0.8747000694274902
1614033408.9931617,564,1.0858386754989624
1614033412.0771718,580,0.6392804980278015
1614033413.421033,587,0.9547338485717773
1614033422.4436777,635,0.6584193706512451
1614033424.9115334,648,0.7220182418823242
1614033427.5447361,662,0.5261141657829285
1614033429.4832246,672,0.795821487903595
1614033437.5393822,715,0.785545289516449
1614033439.0242767,723,0.6517053246498108
1614033448.205431,772,0.7030486464500427
1614033450.8159704,786,0.49425601959228516
1614033451.1965513,788,0.5422000288963318
1614033453.997083,803,0.5812526941299438
1614033455.137156,809,0.5557438135147095
1614033460.4180243,837,0.5502435564994812
1614033480.9033093,946,0.4707835614681244
1614033485.7144012,972,0.38863202929496765
1614033485.902587,973,0.5878754258155823
1614033487.028308,979,0.49431541562080383
1614033492.0101068,1006,0.3731248676776886
1614033493.6874719,1015,0.4260271191596985
1614033502.9762168,1064,0.4579709470272064
1614033503.5370288,1067,0.376907616853714
1614033508.701849,1094,0.3800068795681
1614033510.7820568,1105,0.3767097592353821
1614033521.6040301,1162,0.3105691075325012
1614033525.2146912,1181,0.4070740342140198
1614033540.595328,1262,0.3650508522987366
1614033551.0382164,1317,0.29760846495628357
1614033551.6123095,1320,0.30512645840644836
1614033554.289884,1334,0.2225181609392166
1614033555.055461,1338,0.3376760482788086
1614033564.2647066,1386,0.40404778718948364
1614033565.63176,1393,0.24358132481575012
1614033569.9017522,1415,0.3052579164505005
1614033572.173092,1427,0.318008691072464
1614033574.1163936,1437,0.2853401005268097
1614033579.875176,1467,0.3643864393234253
1614033581.9809506,1478,0.23705339431762695
1614033584.6699905,1492,0.3082203269004822
1614033590.80565,1524,0.2824494242668152
1614033596.3303592,1553,0.2885444164276123
1614033599.3674805,1569,0.2666172385215759
1614033602.420658,1585,0.25248533487319946
1614033606.3496802,1606,0.28622695803642273
1614033612.775383,1641,0.29563507437705994
1614033622.3189526,1692,0.20672805607318878
1614033625.6632118,1710,0.27326780557632446
1614033627.3886023,1719,0.29418641328811646
1614033630.0682485,1733,0.24370992183685303
1614033630.471641,1735,0.2566976845264435
1614033631.036,1738,0.2289099097251892
1614033639.5480962,1782,0.26323142647743225
1614033647.9606388,1827,0.28835493326187134
1614033651.4160945,1845,0.21635152399539948
1614033653.1188226,1854,0.3011229336261749
1614033655.5770943,1867,0.2621745467185974
1614033656.15023,1870,0.31064772605895996
1614033657.673617,1878,0.34189268946647644
1614033665.1309335,1918,0.2966660261154175
1614033668.262925,1935,0.25948458909988403
1614033670.675455,1948,0.21384479105472565
1614033680.8144689,2002,0.2766590714454651
1614033687.26888,2037,0.28286176919937134
1614033694.8752568,2078,0.26971372961997986
1614033698.410349,2097,0.21293120086193085
1614033715.4790206,2188,0.2845950722694397
1614033717.713874,2200,0.2507445216178894
1614033719.9188583,2212,0.26694297790527344
1614033723.5777082,2232,0.3007970452308655
1614033724.4929397,2237,0.2256753146648407
1614033724.6764848,2238,0.18119141459465027
1614033728.3601758,2258,0.25473645329475403
1614033729.2741916,2263,0.28340208530426025
1614033737.666895,2308,0.23880265653133392
1614033739.8764305,2320,0.33177807927131653
1614033746.4055405,2355,0.2789134681224823
1614033752.9860032,2390,0.22127635776996613
1614033753.1686945,2391,0.2262379229068756
1614033753.54325,2393,0.25199079513549805
1614033761.6862972,2437,0.26084649562835693
1614033764.8734002,2454,0.27907249331474304
1614033765.2497358,2456,0.22712357342243195
1614033766.1612923,2461,0.3003080189228058
1614033770.8153803,2486,0.2503522038459778
1614033770.9983943,2487,0.2648095488548279
1614033772.7878919,2497,0.1996837854385376
1614033773.1544085,2499,0.2154851108789444
1614033774.0704663,2504,0.21272194385528564
1614033779.4824736,2533,0.2154347151517868
1614033782.3039994,2548,0.20922257006168365
1614033783.4046645,2554,0.22650139033794403
1614033808.1666276,2686,0.27482470870018005
1614033818.3495376,2741,0.24356038868427277
1614033820.9555402,2755,0.23375654220581055
1614033827.484426,2790,0.24391643702983856
1614033847.4001892,2897,0.2657148540019989
1614033860.7389767,2968,0.24596215784549713
1614033869.0358784,3012,0.19645558297634125
1614033874.105352,3039,0.19615332782268524
1614033874.65986,3042,0.24811719357967377
1614033885.4174013,3100,0.2272786647081375
1614033896.982419,3162,0.16131609678268433
1614033903.5007489,3197,0.2216281145811081
1614033909.8823268,3231,0.29081785678863525
1614033912.4978454,3245,0.23110903799533844
1614033912.8833659,3247,0.22789359092712402
1614033913.0748744,3248,0.23876400291919708
1614033923.5973673,3306,0.2214975357055664
1614033936.4429111,3377,0.2939198613166809
1614033942.1558733,3409,0.2652336359024048
1614033949.5304272,3450,0.19058553874492645
1614033955.3580694,3481,0.2336265593767166
1614033976.689489,3601,0.2497292011976242
1614033979.830752,3619,0.22633127868175507
1614033980.208868,3621,0.20131926238536835
1614033988.9161913,3671,0.24703945219516754
1614033998.6984572,3727,0.1928143948316574
1614034001.3722055,3742,0.2424992322921753
1614034010.354802,3794,0.21027597784996033
1614034013.924795,3815,0.2694017291069031
1614034014.7652469,3820,0.2203943282365799
1614034015.098155,3822,0.21051378548145294
1614034022.3834121,3865,0.1657387912273407
1614034033.3670201,3929,0.18827234208583832
1614034038.173006,3957,0.23159509897232056
1614034043.0349908,3985,0.25940877199172974
1614034051.9630635,4037,0.23645004630088806
1614034062.689035,4099,0.18409059941768646
1614034064.7716236,4110,0.20448827743530273
1614034078.1705954,4183,0.23796971142292023
1614034080.8321474,4197,0.18572941422462463
1614034081.909216,4203,0.2116880863904953
1614034086.5918934,4228,0.20535841584205627
1614034087.535985,4233,0.22773590683937073
1614034093.6556435,4264,0.19594985246658325
1614034100.796709,4305,0.20529229938983917
1614034103.1275027,4318,0.16922032833099365
1614034103.494238,4320,0.21432943642139435
1614034118.4078808,4401,0.23611252009868622
1614034124.306976,4434,0.20219169557094574
1614034135.1655428,4493,0.21169736981391907
1614034138.111822,4510,0.2365889698266983
1614034142.0246062,4531,0.18223685026168823
1614034160.0877855,4629,0.2286345362663269
1614034166.7881958,4665,0.16907572746276855
1614034167.5341597,4669,0.19861027598381042
1614034169.0502572,4677,0.19010910391807556
1614034182.7923403,4751,0.2087121307849884
1614034189.863153,4789,0.2524002194404602
1614034192.1126928,4801,0.24202170968055725
1614034192.4782364,4803,0.20941860973834991
1614034199.5883367,4841,0.25731709599494934
1614034201.8177104,4853,0.20953091979026794
1614034209.6540601,4895,0.2843591570854187
1614034222.1248074,4963,0.22332553565502167
1614034223.9065673,4972,0.19945256412029266
1614034224.4973385,4975,0.2130887806415558
1614034239.3151147,5051,0.21721002459526062
1614034239.6563256,5053,0.27608075737953186
1614034249.235821,5107,0.2184339165687561
1614034254.366618,5135,0.22957675158977509
1614034266.4679728,5201,0.19949261844158173
1614034273.29852,5240,0.18314985930919647
1614034289.2955072,5330,0.1783323436975479
1614034292.1178641,5346,0.19881992042064667
1614034294.542703,5360,0.194767564535141
1614034305.454575,5421,0.24829824268817902
1614034309.162339,5443,0.19551335275173187
1614034321.6159961,5516,0.21316425502300262
1614034321.948277,5518,0.2123703509569168
1614034327.6151037,5550,0.26306965947151184
1614034334.244606,5588,0.21144692599773407
1614034346.9873714,5661,0.22521546483039856
1614034347.6888757,5665,0.2516319155693054
1614034350.485549,5680,0.16788621246814728
1614034358.340661,5721,0.21472600102424622
1614034358.8943503,5724,0.25451990962028503
1614034374.9864998,5809,0.21484968066215515
1614034378.3044124,5826,0.21703064441680908
1614034378.8677688,5829,0.16062594950199127
1614034385.2400813,5863,0.1452169120311737
1614034385.6086907,5865,0.22658486664295197
1614034386.9311764,5872,0.16874566674232483
1614034393.9401157,5908,0.2100282609462738
1614034398.0941274,5929,0.21315154433250427
1614034402.8015218,5953,0.215955451130867
1614034404.9570632,5964,0.20218510925769806
1614034409.9962735,5991,0.20911923050880432
1614034413.7197475,6011,0.19530212879180908
1614034414.6566694,6016,0.21897150576114655
1614034434.2909274,6122,0.1922353357076645
1614034436.1755848,6132,0.16776108741760254
