Wall time,Step,Value
1614713512.684696,43,1.252182126045227
1614713513.2515728,46,1.3606570959091187
1614713522.2667387,95,1.2552860975265503
1614713535.2040799,168,1.1625049114227295
1614713546.1317058,230,1.207205057144165
1614713546.9769082,235,1.1343690156936646
1614713550.8419454,256,1.103547215461731
1614713554.1516826,274,1.0585265159606934
1614713560.5695,309,1.074070930480957
1614713560.9334602,311,1.070770025253296
1614713562.4031196,319,1.1280181407928467
1614713589.2332516,475,1.0489864349365234
1614713599.7438626,537,1.0846374034881592
1614713607.065853,580,1.101317286491394
1614713608.2623608,587,1.1311088800430298
1614713616.4859645,635,1.0849835872650146
1614713618.737143,648,1.2217624187469482
1614713630.2182672,715,1.1435304880142212
1614713631.5927484,723,1.0771899223327637
1614713645.2757394,803,1.0461944341659546
1614713646.2790444,809,1.1585524082183838
1614713650.986803,837,1.1824170351028442
1614713675.1224115,972,1.0107403993606567
1614713682.480601,1015,1.0959014892578125
1614713691.2972524,1067,1.0276427268981934
1614713697.8394442,1105,1.04435133934021
1614713711.5451245,1181,0.9224494099617004
1614713725.6718493,1262,1.0336432456970215
1614713735.5743515,1317,0.9823154211044312
1614713736.0903568,1320,1.1195049285888672
1614713738.4730926,1334,1.074107050895691
1614713739.1573887,1338,1.213088870048523
1614713747.416511,1386,1.0576306581497192
1614713748.6179433,1393,1.0867235660552979
1614713756.2653089,1437,1.1113598346710205
1614713761.5200105,1467,1.2060469388961792
1614713776.8148706,1553,1.1924166679382324
1614713782.6253164,1585,0.9301415681838989
1614713801.3699892,1692,1.0829493999481201
1614713809.3408213,1735,0.9482830166816711
1614713809.9169748,1738,0.9791017770767212
1614713829.5721679,1845,1.0729176998138428
1614713835.7396464,1878,0.9935625195503235
1614713843.137834,1918,1.001697063446045
1614713848.5278006,1948,0.9859412312507629
1614713865.058157,2037,1.1270309686660767
1614713876.2323334,2097,1.1313540935516357
1614713895.3388789,2200,0.9478736519813538
1614713906.9429948,2263,1.1527976989746094
1614713915.2408926,2308,0.9185729622840881
1614713930.258868,2390,1.0951123237609863
1614713938.8619285,2437,1.0205572843551636
1614713942.0843189,2454,1.0250554084777832
1614713942.448466,2456,1.0311318635940552
1614713943.3528004,2461,1.0282249450683594
1614713947.900016,2486,1.0038204193115234
1614713948.0815263,2487,1.0130692720413208
1614713950.3607764,2499,1.0465787649154663
1614713951.3214488,2504,1.00678551197052
1614713956.7329803,2533,0.9645975828170776
1614713984.661293,2686,0.9535448551177979
1614713994.4556892,2741,1.1305665969848633
1614714034.9354844,2968,0.9951680898666382
1614714047.717001,3039,0.9947881698608398
1614714048.2674787,3042,1.0968601703643799
1614714070.298312,3162,0.9155993461608887
1614714082.512799,3231,1.0728040933609009
1614714085.4096282,3247,1.032389760017395
1614714085.5931304,3248,1.0827319622039795
1614714096.4188,3306,1.0372834205627441
1614714127.01416,3481,1.0501877069473267
1614714152.5023468,3619,1.0449798107147217
1614714152.8632414,3621,0.9099218845367432
1614714162.0493162,3671,1.063103199005127
1614714174.827976,3742,1.1233121156692505
1614714188.3400807,3815,1.07025146484375
1614714189.6319869,3822,1.0888965129852295
1614714208.8297546,3929,0.9963812828063965
1614714213.9608812,3957,1.0689685344696045
1614714227.941967,4037,1.0123200416564941
1614714238.6378257,4099,1.0053188800811768
1614714256.2720819,4197,1.028252363204956
