Wall time,Step,Value
1614544310.7090964,135,1.0635490417480469
1614544311.2396302,138,1.1518259048461914
1614544319.9263918,187,1.0632878541946411
1614544332.963038,260,1.1461223363876343
1614544344.6523094,322,0.9675326943397522
1614544345.5932207,327,1.0442512035369873
1614544349.525564,348,1.0781134366989136
1614544352.898449,366,1.1576602458953857
1614544359.3777444,401,1.0253187417984009
1614544359.732879,403,1.1832419633865356
1614544361.1371105,411,0.9964334964752197
1614544389.635036,567,1.149310827255249
1614544401.0233817,629,1.1170302629470825
1614544409.1014695,672,1.1342902183532715
1614544410.3417306,679,1.2018200159072876
1614544418.8004684,727,1.04240882396698
1614544421.1077528,740,1.0555793046951294
1614544433.175813,807,1.1869391202926636
1614544434.592318,815,1.0726168155670166
1614544448.4980357,895,1.2123678922653198
1614544449.5437036,901,0.9859278798103333
1614544454.420444,929,0.9708960652351379
1614544478.0806065,1064,1.1098921298980713
1614544485.6601179,1107,1.084295630455017
1614544495.1037817,1159,1.0374144315719604
1614544501.8019578,1197,1.0005488395690918
1614544515.4695475,1273,1.1308125257492065
1614544530.3237948,1354,0.9994854927062988
1614544540.566085,1409,1.1480190753936768
1614544541.104132,1412,1.0062224864959717
1614544543.6819258,1426,0.9204968214035034
1614544544.418514,1430,1.0350251197814941
1614544553.2515419,1478,1.1035575866699219
1614544554.49269,1485,1.1413114070892334
1614544562.6593387,1529,0.9175271987915039
1614544568.196067,1559,0.974547266960144
1614544584.1770492,1645,1.1234383583068848
1614544590.2645223,1677,0.9553830623626709
1614544610.1039271,1784,0.8798898458480835
1614544618.0901997,1827,0.9509273767471313
1614544618.646565,1830,1.0385452508926392
1614544639.0971382,1937,0.9634126424789429
1614544645.5937977,1970,0.9370125532150269
1614544653.040812,2010,0.9391482472419739
1614544658.660997,2040,0.846838116645813
1614544675.2689798,2129,0.9724948406219482
1614544686.4100764,2189,0.8397138714790344
1614544705.6896157,2292,1.002755880355835
1614544717.2081265,2355,0.9499748945236206
1614544725.4720705,2400,1.0873818397521973
1614544740.6840394,2482,0.9750087857246399
1614544749.4267619,2529,1.1659809350967407
1614544752.6659336,2546,0.8394611477851868
1614544753.0268538,2548,0.7826160788536072
1614544753.9484215,2553,1.028895378112793
1614544758.6127648,2578,1.0706217288970947
1614544758.7943623,2579,1.0510421991348267
1614544761.0024798,2591,0.9705430269241333
1614544761.9210844,2596,0.9025319814682007
1614544767.3013859,2625,0.9597675204277039
1614544795.9448223,2778,1.0969058275222778
1614544806.3357935,2833,0.8276870250701904
1614544848.4074078,3060,0.7444860339164734
1614544861.6294591,3131,0.7915586233139038
1614544862.189637,3134,0.7100511789321899
1614544884.4524379,3254,0.7709276676177979
1614544897.3382638,3323,0.6417266130447388
1614544900.2979379,3339,0.6704999804496765
1614544900.4796455,3340,0.9358804821968079
1614544911.2856553,3398,0.7444783449172974
1614544944.5869489,3573,0.8207303285598755
1614544970.2837987,3711,0.7810612320899963
1614544970.6534123,3713,0.6119245886802673
1614544979.9142914,3763,0.745922327041626
1614544992.984564,3834,1.030126929283142
1614545006.5817497,3907,0.7398415803909302
1614545007.9299178,3914,0.9769449234008789
1614545028.048535,4021,0.9712069630622864
1614545033.3756456,4049,0.900574803352356
1614545048.6310194,4129,0.716970682144165
1614545060.4590054,4191,0.8477867245674133
1614545078.9982383,4289,0.8416603803634644
1614545085.784026,4325,0.9459710121154785
1614545101.449699,4410,1.1388990879058838
1614545117.0097747,4493,0.8384734392166138
1614545133.6929138,4585,0.8537849187850952
1614545136.8876302,4602,0.7883051037788391
1614545165.781423,4757,0.8432401418685913
1614545166.5180447,4761,0.8473507165908813
1614545167.9986773,4769,1.2413520812988281
1614545188.7609499,4881,0.6816259622573853
1614545191.2723289,4895,0.6738361120223999
1614545198.1253893,4933,0.6226481199264526
1614545208.102856,4987,0.6152524352073669
1614545222.085479,5064,0.5691812038421631
1614545236.6343951,5145,0.593216598033905
1614545246.6839185,5199,0.8433216214179993
1614545251.9062603,5227,0.7659645080566406
1614545290.1899736,5438,0.8504194021224976
1614545292.8089185,5452,0.7343809604644775
1614545304.0465024,5513,0.5166023969650269
1614545327.019482,5642,0.7848385572433472
1614545350.1133804,5772,0.5050404667854309
1614545358.1635036,5816,0.4848703145980835
1614545374.0298939,5901,0.5717068910598755
1614545384.4962864,5957,0.6456315517425537
1614545385.8180192,5964,0.5423351526260376
1614545392.4705865,6000,0.6742345094680786
1614545407.7642963,6083,0.6389038562774658
1614545433.4774692,6224,0.6070613861083984
1614545446.2162733,6293,0.7692858576774597
1614545449.719492,6312,0.8061180114746094
1614545462.6166995,6382,0.7852027416229248
1614545466.881199,6405,0.5929758548736572
1614545478.8114588,6469,0.6230931282043457
1614545505.3268282,6613,0.6285032629966736
1614545515.313706,6667,0.533829391002655
1614545520.6349814,6696,0.6780208349227905
1614545537.8475382,6789,0.6112210750579834
1614545538.3906486,6792,0.5099202394485474
1614545540.5395358,6804,0.6801499128341675
1614545567.2131617,6947,0.44868969917297363
1614545588.0535045,7059,0.6255131959915161
1614545615.9806874,7207,0.9712693095207214
1614545623.7341115,7248,0.7219454050064087
1614545652.6130545,7404,0.7365481853485107
1614545665.6948915,7475,0.6841762065887451
1614545679.8325808,7553,0.5888437628746033
1614545680.372099,7556,0.4366111755371094
1614545683.0774183,7571,0.48045170307159424
1614545689.2879798,7604,0.44630780816078186
