Wall time,Step,Value
1614378183.8696382,43,1.4663677215576172
1614378184.4121778,46,1.483540654182434
1614378194.146904,95,1.2606935501098633
1614378208.9956348,168,1.1132664680480957
1614378220.8091629,230,1.076586127281189
1614378221.758035,235,1.0576753616333008
1614378225.825866,256,1.1256179809570312
1614378229.1834645,274,0.9595618844032288
1614378235.906323,309,1.034008264541626
1614378236.328987,311,1.0921924114227295
1614378237.93199,319,1.16249680519104
1614378270.7384968,475,1.1121172904968262
1614378283.0593078,537,1.1643480062484741
1614378291.940614,580,1.002848505973816
1614378293.436214,587,1.1379635334014893
1614378303.5440187,635,1.242836833000183
1614378306.1083694,648,0.9855621457099915
1614378319.6296785,715,1.1429320573806763
1614378321.085637,723,1.0867881774902344
1614378337.1430492,803,1.2472858428955078
1614378338.372672,809,1.2012333869934082
1614378343.5934365,837,1.0266532897949219
1614378369.6032505,972,0.9971548318862915
1614378378.57452,1015,1.1011874675750732
1614378389.4054136,1067,1.156013011932373
1614378397.0551386,1105,1.008124828338623
1614378412.3409376,1181,1.0022897720336914
1614378428.9600804,1262,1.1563555002212524
1614378439.904028,1317,0.9243776202201843
1614378440.4775245,1320,0.9810092449188232
1614378443.2925904,1334,1.004141926765442
1614378444.1104016,1338,0.9870824813842773
1614378453.9890344,1386,1.0507920980453491
1614378455.3318446,1393,0.9834939241409302
1614378464.2194507,1437,0.9045842885971069
1614378470.3126328,1467,0.8645864725112915
1614378487.5616877,1553,1.1275562047958374
1614378493.8586218,1585,0.9183851480484009
1614378511.944645,1692,0.9764880537986755
1614378519.297965,1735,0.8149271011352539
1614378519.813379,1738,0.9185819625854492
1614378538.143682,1845,0.8382437229156494
1614378543.7552507,1878,0.8704239130020142
1614378550.7033474,1918,0.9983949661254883
1614378555.7513041,1948,0.9280712604522705
1614378571.0039113,2037,0.8067283630371094
1614378580.9356525,2097,1.1641569137573242
1614378598.1978648,2200,0.9487292766571045
1614378608.4725778,2263,1.0006616115570068
1614378615.7458086,2308,0.9798508882522583
1614378629.4968755,2390,0.9489383101463318
1614378637.4563198,2437,1.010839819908142
1614378640.3274453,2454,0.9346014261245728
1614378640.6588953,2456,0.6718554496765137
1614378641.4883087,2461,0.9479533433914185
1614378645.7299912,2486,0.9384509325027466
1614378645.8983247,2487,0.7902355194091797
1614378647.9684722,2499,0.9311835765838623
1614378648.8227358,2504,1.2060625553131104
1614378653.8400593,2533,0.7848539352416992
1614378680.0785701,2686,0.9443267583847046
1614378689.1039236,2741,0.8889780044555664
1614378725.5984724,2968,0.9432629346847534
1614378737.4133985,3039,0.9727292060852051
1614378737.9298124,3042,0.6938121914863586
1614378756.9385104,3162,0.9491491913795471
1614378767.3975072,3231,0.72185218334198
1614378769.8980212,3247,0.8186202645301819
1614378770.048905,3248,0.5519097447395325
1614378778.9067187,3306,0.7182544469833374
1614378807.9947608,3481,1.1053944826126099
1614378828.9670196,3619,0.6457169055938721
1614378829.2708504,3621,0.5784457921981812
1614378836.9436018,3671,0.8615188598632812
1614378847.6533494,3742,0.5324664115905762
1614378858.761065,3815,0.6675745844841003
1614378859.8177195,3822,0.830040693283081
1614378876.5816405,3929,0.7047576308250427
1614378880.9499948,3957,0.9597839713096619
1614378893.6427877,4037,0.7255699634552002
1614378903.4053116,4099,0.531192421913147
1614378918.8115466,4197,0.8031286001205444
1614378924.6486514,4233,0.8454157114028931
1614378939.0417113,4318,0.669455349445343
1614378953.2891428,4401,0.6452798247337341
1614378969.0992663,4493,0.8989357352256775
1614378971.9815974,4510,0.9678616523742676
1614378996.204086,4665,0.7185677886009216
1614378996.806145,4669,0.8079776763916016
1614378998.0149326,4677,0.8273447751998901
1614379017.1516075,4789,0.7342995405197144
1614379019.587378,4803,1.2428357601165771
1614379026.0105686,4841,0.7436774373054504
1614379035.18984,4895,0.6516298055648804
1614379047.590173,4972,0.6424456238746643
1614379060.4647775,5053,0.42872050404548645
1614379069.7009025,5107,0.7651654481887817
1614379074.560694,5135,0.8892966508865356
1614379111.027292,5346,0.7564674615859985
1614379113.4064927,5360,0.6452793478965759
1614379123.4201968,5421,0.6908656358718872
1614379143.4940326,5550,0.7804766893386841
1614379163.32909,5680,1.0430068969726562
1614379170.167117,5724,0.861400842666626
1614379183.110713,5809,0.8690340518951416
1614379191.5853262,5865,0.5180478096008301
1614379192.6424465,5872,0.6606379151344299
1614379198.0828342,5908,1.1393762826919556
1614379211.391815,5991,0.858717679977417
1614379244.4533622,6201,0.8909971117973328
1614379247.3249323,6220,0.6224368810653687
1614379257.9240692,6290,0.7385156154632568
1614379261.4715753,6313,0.8610649108886719
1614379271.271624,6377,0.6936478018760681
1614379293.6796045,6521,0.9049245119094849
1614379302.1739836,6575,0.9851512908935547
1614379306.8387687,6604,0.6780097484588623
1614379321.3099833,6697,0.652710497379303
1614379321.7727728,6700,0.7514852285385132
1614379323.678497,6712,0.46969735622406006
1614379347.3279376,6855,1.1067341566085815
1614379366.4950147,6967,0.6985884308815002
1614379390.3869731,7115,0.557803213596344
1614379396.898213,7156,0.6529699563980103
1614379422.8759768,7312,0.6035308837890625
1614379434.7009177,7383,0.6890425682067871
1614379448.202764,7461,0.432287335395813
1614379448.710534,7464,1.3206312656402588
1614379451.2669804,7479,0.6006344556808472
1614379456.700302,7512,0.9393832683563232
1614379485.7217057,7694,1.0244956016540527
1614379500.8215284,7789,0.7921887636184692
1614379502.4347458,7799,0.7559891939163208
1614379508.0688367,7834,0.712087869644165
1614379533.3590307,7992,0.7026325464248657
1614379546.1684053,8067,0.7557737231254578
1614379565.4869003,8181,0.5853756666183472
1614379572.3625917,8222,0.8859568238258362
1614379596.471738,8364,0.7124744057655334
1614379597.329178,8369,0.7318618297576904
1614379598.8864648,8378,0.5148922801017761
1614379614.603305,8471,0.8493289947509766
1614379618.8458781,8499,0.7736011743545532
1614379620.3546906,8509,0.4971420168876648
1614379634.4811802,8602,0.4947795867919922
1614379639.6989696,8636,0.9136029481887817
1614379678.678376,8879,0.6252098083496094
1614379683.643909,8908,0.6271950006484985
1614379687.1996853,8929,0.48665651679039
1614379688.3909097,8936,0.6918403506278992
1614379698.2848434,8994,0.4942975640296936
1614379743.3831577,9261,0.7566473484039307
1614379752.6514304,9317,0.6505390405654907
1614379757.9297504,9349,0.5977177619934082
1614379772.550695,9436,0.6154311299324036
1614379778.2787929,9469,0.6517686247825623
1614379792.726965,9555,0.6870564222335815
1614379794.9439516,9568,0.8083208799362183
