Wall time,Step,Value
1609959675.7539625,43,1.409684181213379
1609959677.8129058,46,1.3737680912017822
1609959711.017828,95,1.081978440284729
1609959761.5451453,168,1.015516996383667
1609959803.7407632,230,1.155622959136963
1609959807.1987393,235,1.1720702648162842
1609959821.5785036,256,1.1879141330718994
1609959833.8168423,274,1.0604885816574097
1609959857.5249636,309,1.016331434249878
1609959858.889553,311,1.0601739883422852
1609959864.3526251,319,1.0692548751831055
1609959972.9854794,475,1.1807054281234741
1609960016.5273235,537,1.1881248950958252
1609960046.2440882,580,1.0173115730285645
1609960050.9234731,587,1.100142002105713
1609960084.50777,635,1.0107007026672363
1609960093.5328457,648,1.0840498208999634
1609960139.3952389,715,1.10249924659729
1609960144.896856,723,1.0788193941116333
1609960199.2102184,803,1.0163663625717163
1609960203.2939284,809,0.9837846755981445
1609960222.5360005,837,0.9880131483078003
1609960315.4921591,972,1.1952110528945923
1609960344.7183263,1015,1.0073765516281128
1609960380.3660462,1067,1.0576932430267334
1609960406.2281618,1105,0.9989662766456604
1609960458.0454557,1181,1.0452886819839478
1609960513.7499204,1262,1.2251520156860352
1609960550.9670274,1317,1.1146495342254639
1609960553.0051491,1320,1.0700327157974243
1609960562.502229,1334,1.1834518909454346
1609960565.3243873,1338,1.2215209007263184
1609960598.7582622,1386,0.9758054614067078
1609960603.5724583,1393,0.9566683769226074
1609960633.9570458,1437,1.0352201461791992
1609960654.680834,1467,1.0916919708251953
1609960713.2314453,1553,0.9160991907119751
1609960734.8553336,1585,1.0021923780441284
1609960799.9335685,1692,0.9496500492095947
1609960825.6024716,1735,0.9777129888534546
1609960827.38434,1738,1.1135509014129639
1609960891.0292087,1845,1.0566973686218262
1609960910.679332,1878,0.8701860904693604
1609960934.4706466,1918,1.0313684940338135
1609960952.278889,1948,0.8807122707366943
1609961004.1415477,2037,0.9439462423324585
1609961039.5534716,2097,0.9658795595169067
1609961100.1986861,2200,0.8832894563674927
1609961136.6950982,2263,1.0114552974700928
1609961163.315633,2308,1.050826072692871
1609961212.0028498,2390,1.1260392665863037
1609961239.7982206,2437,0.9167975187301636
1609961249.6435366,2454,1.024310827255249
1609961250.8121223,2456,1.1321971416473389
1609961253.7455375,2461,1.0190156698226929
1609961268.2361302,2486,1.020424246788025
1609961268.822593,2487,0.9723575115203857
1609961275.9935718,2499,1.0933566093444824
1609961279.0070922,2504,0.9897943139076233
1609961296.2880826,2533,0.9221922159194946
1609961387.4146626,2686,1.0884721279144287
1609961420.1556394,2741,0.9811145067214966
1609961554.588786,2968,1.0123569965362549
1609961597.0127504,3039,1.12823486328125
1609961598.7596455,3042,1.0201544761657715
1609961670.6489854,3162,0.8565536737442017
1609961711.713617,3231,1.0389424562454224
1609961721.3450072,3247,1.0560191869735718
1609961721.9515345,3248,1.0291517972946167
1609961756.8378181,3306,1.05930495262146
1609961861.2427382,3481,0.8627027273178101
1609961942.8814752,3619,1.1629760265350342
1609961944.0748289,3621,1.051698088645935
1609961973.9297016,3671,1.0634795427322388
1609962016.2362726,3742,1.0169973373413086
1609962059.7302983,3815,1.128229022026062
1609962063.9107625,3822,0.9661657214164734
1609962127.566446,3929,0.9951556921005249
1609962144.2759843,3957,1.0565435886383057
1609962192.2034442,4037,1.1520793437957764
1609962228.8029163,4099,0.9456533789634705
1609962286.9109883,4197,1.119530439376831
1609962308.426079,4233,0.8383837342262268
1609962359.0450528,4318,0.928805947303772
1609962408.5745533,4401,0.9524319767951965
1609962463.4774194,4493,1.014210820198059
1609962473.61607,4510,0.9556831121444702
1609962565.4056232,4665,1.0025675296783447
1609962567.7915566,4669,1.010909914970398
1609962572.4626052,4677,1.0110085010528564
1609962639.0199707,4789,0.956658124923706
1609962647.322316,4803,1.040718674659729
1609962669.7101178,4841,0.9596598744392395
1609962701.958068,4895,0.96172696352005
1609962747.958048,4972,0.9793599843978882
1609962828.4081044,5107,0.9293413758277893
1609962845.163515,5135,0.7680484652519226
1609962970.9878647,5346,0.993293285369873
1609962979.1882057,5360,1.0550460815429688
1609963015.541368,5421,0.8242915272712708
1609963092.5571198,5550,1.1417025327682495
1609963170.090323,5680,0.9835033416748047
1609963196.2301075,5724,0.9563034772872925
